"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol"
"ENSMUSG00000059852",751.937616886055,0.852979464943517,0.242354223826705,3.51955683493034,0.000432268409640924,0.0498434430107227,"Kcng2"
"ENSMUSG00000062006",2917.79472604399,-0.303856355563352,0.0854010026950252,-3.55799517540152,0.000373696175829209,0.0498434430107227,"Rpl34"
"ENSMUSG00000062762",1709.0197955423,-0.310233298367881,0.0883255371282889,-3.51238507519384,0.000444104027558021,0.0498434430107227,"Ei24"
"ENSMUSG00000070934",2909.40892063584,-0.20231288468522,0.0580047457455053,-3.4878677957294,0.000486888759520917,0.0498434430107227,"Rraga"
"ENSMUSG00000073102",121.160181732397,-0.437390737388306,0.125108092101013,-3.49610269042511,0.000472106974773324,0.0498434430107227,"Drc1"
"ENSMUSG00000090946",1126.67412745308,0.664428865662276,0.191430442293936,3.47086313806905,0.000518788344160712,0.0498434430107227,"Ccdc71l"
"ENSMUSG00000091735",455.300918469824,0.666407810032403,0.191440200628894,3.48102335791129,0.000499501929563003,0.0498434430107227,"Gpr62"
"ENSMUSG00000097428",1141.73707926388,0.63037032148002,0.180586890505971,3.49067598270195,0.000481800186155675,0.0498434430107227,"AW047730"
"ENSMUSG00000104415",42.2301241418208,0.977687072232926,0.28019782467798,3.48927431309126,0.000484333848138326,0.0498434430107227,"Gm37069"
"ENSMUSG00000026269",653.949607737629,0.555248005510408,0.160484496521774,3.45982333212525,0.000540529899548445,0.05058522419084,"Rnpepl1"
"ENSMUSG00000027510",50.8361346014758,0.799463602797686,0.231058410014309,3.46000650981792,0.000540162329101948,0.05058522419084,"Rbm38"
"ENSMUSG00000032199",4169.60564955052,-0.26784280222252,0.0775197504325181,-3.45515563102439,0.000549975261232429,0.0511092394861381,"Polr2m"
"ENSMUSG00000021670",1656.94720313315,-0.632293388958941,0.183505531120215,-3.44563667971797,0.000569715773198781,0.052576061875268,"Hmgcr"
"ENSMUSG00000025400",100.144524027714,-1.52227066706194,0.442209050115827,-3.4424231405106,0.000576527669062513,0.0528377668563568,"Tac2"
"ENSMUSG00000008429",1222.5557546266,0.365415040942789,0.106389932322672,3.43467688121574,0.000593260755008632,0.0536315794102701,"Herpud2"
"ENSMUSG00000015053",122.30182819099,0.915998806169789,0.266633986353877,3.43541653746299,0.000591643675914693,0.0536315794102701,"Gata2"
"ENSMUSG00000021395",4561.52889762822,-0.387662422188061,0.113127561514417,-3.42677254771957,0.000610800458509711,0.0538396228118659,"Spin1"
"ENSMUSG00000024019",3127.89151529413,-0.217312236758004,0.0635409111988496,-3.42003651911649,0.000626127296614963,0.0538396228118659,"Cmtr1"
"ENSMUSG00000027104",1486.89705479248,-0.38126161586599,0.111484817560765,-3.41985235485704,0.000626551317215072,0.0538396228118659,"Atf2"
"ENSMUSG00000032403",102.271232751583,0.598080446376684,0.174389074676962,3.42957520409216,0.000604526879193054,0.0538396228118659,"2300009A05Rik"
"ENSMUSG00000038456",625.224722712209,0.337145871472442,0.0984557552516356,3.4243388881712,0.000616297151838383,0.0538396228118659,"Dennd2a"
"ENSMUSG00000054477",926.205311445936,0.645114072801734,0.188672023946486,3.41923545053353,0.000627973627499376,0.0538396228118659,"Kcnn2"
"ENSMUSG00000075592",351.491314977009,0.694098097530733,0.202705293510199,3.42417351570452,0.000616672329235842,0.0538396228118659,"Nynrin"
"ENSMUSG00000084863",76.6968079098445,-3.36987000884971,0.983041990386118,-3.42800210144238,0.000608040753085932,0.0538396228118659,"Gm12523"
"ENSMUSG00000025902",215.262722954294,0.978240846658763,0.286677971579561,3.41233350183404,0.000644092601670812,0.0548676063051501,"Sox17"
"ENSMUSG00000014907",379.889245335636,0.630286254337668,0.184899643692071,3.40880188707846,0.000652488461077126,0.0549251667737586,"Naf1"
"ENSMUSG00000022523",1857.73155807279,-0.457014923417363,0.134145813733793,-3.40685192252284,0.000657167696367493,0.0549251667737586,"Fgf12"
"ENSMUSG00000025189",3837.31763855601,0.371037767170988,0.108899896249272,3.40714527699532,0.000656461759425306,0.0549251667737586,"Cnnm1"
"ENSMUSG00000039431",978.205211667217,-0.319209022152448,0.0937491789869376,-3.40492605483963,0.000661819719808607,0.0549682641033536,"Mtmr7"
"ENSMUSG00000021831",571.219181841043,-0.528584771313043,0.155351350415466,-3.40251159645161,0.000667695216310737,0.0551118119848036,"Ero1a"
"ENSMUSG00000066415",2148.52383890826,0.662918515497348,0.195028652140078,3.39908268976402,0.000676122714542837,0.0554629305775294,"Msl2"
"ENSMUSG00000035783",228.892506911658,1.20449941290062,0.354869383439247,3.39420493598831,0.000688281653289927,0.056113956383864,"Acta2"
"ENSMUSG00000032009",2576.97213829976,-0.505272316255347,0.149032493446739,-3.39035001407878,0.000698034390143027,0.0565620671378701,"Sesn3"
"ENSMUSG00000028927",1037.16144789068,0.743767454094016,0.219599490118678,3.38692705384727,0.00070680178077352,0.0569253870587837,"Padi2"
"ENSMUSG00000023336",99.1329710651504,0.735298487071769,0.217757662085733,3.37668250122136,0.00073365683119625,0.0580919817999756,"Wfdc1"
"ENSMUSG00000027499",2336.18079883054,-0.449110283802183,0.133133122612966,-3.37339254865823,0.000742480189973905,0.0580919817999756,"Pkia"
"ENSMUSG00000030019",1126.63807668511,0.52255526590261,0.154795578599929,3.37577643127108,0.000736077061759197,0.0580919817999756,"Fbxl14"
"ENSMUSG00000031381",77.6087120571661,0.575694544273723,0.170728310846481,3.37199226899978,0.000746265431530881,0.0580919817999756,"Piga"
"ENSMUSG00000037643",898.156911753931,-0.420396583631399,0.12449572869021,-3.37679523670645,0.000733356217670558,0.0580919817999756,"Prkci"
"ENSMUSG00000109006",385.200001937845,-0.475118421695034,0.140920657281073,-3.37153140541623,0.00074751515447331,0.0580919817999756,"B230209E15Rik"
"ENSMUSG00000058600",3326.19870103399,-0.314811493619988,0.0934189240560159,-3.36988995325209,0.000751982083543797,0.058099359931474,"Rpl30"
"ENSMUSG00000020483",31576.5787864064,-0.280355954812527,0.0833227420614,-3.3646990950674,0.000766271774489637,0.058145325540599,"Dynll2"
"ENSMUSG00000020811",3983.35892434961,0.382773536795566,0.113807859030344,3.36333132049789,0.000770078809176418,0.058145325540599,"Wscd1"
"ENSMUSG00000035441",353.830025936352,0.898973972029075,0.266928051445936,3.36785125114943,0.000757564571418011,0.058145325540599,"Myo1d"
"ENSMUSG00000041141",3912.38443595458,-0.436578913404644,0.129775918431652,-3.36409804438853,0.000767942568869558,0.058145325540599,"Pnma8a"
"ENSMUSG00000031841",1341.45310865766,-0.581305192300334,0.173153390059574,-3.35716899392113,0.000787449668443821,0.0591210092878527,"Cdh13"
"ENSMUSG00000022884",10941.4096780756,-0.285004591267626,0.0849624720707203,-3.35447620957164,0.00079515390278308,0.0593640461465413,"Eif4a2"
"ENSMUSG00000081058",117.542843412491,1.08283199539051,0.323087052818712,3.35151775951263,0.000803698838340228,0.0596667813558843,"H3c15"
"ENSMUSG00000043424",237.926475897348,-0.694063983233721,0.207477933474644,-3.34524241498936,0.000822106822000804,0.0600273492174103,"Eif3j2"
"ENSMUSG00000071379",1556.88320448006,-0.820859839110457,0.245243436882436,-3.34712255522646,0.000816551017792044,0.0600273492174103,"Hpcal1"
"ENSMUSG00000100017",81.1760358900417,0.507899528993867,0.151822633429703,3.34534790709604,0.000821794167044743,0.0600273492174103,"2410022M11Rik"
"ENSMUSG00000120742",154.121018209662,1.10726448473983,0.331564615486053,3.33951342520868,0.000839252943006484,0.0609444391235692,"Gm56506"
"ENSMUSG00000042155",750.189698128896,-0.412682317442562,0.123918633402352,-3.33026846820222,0.000867622861389225,0.0626621750271816,"Klhl23"
"ENSMUSG00000020946",1611.98403279619,-0.238241019287726,0.0716278859509099,-3.32609312874324,0.00088072497019662,0.062924484564209,"Gosr2"
"ENSMUSG00000039117",450.609661912955,0.571296317710049,0.171732889196635,3.3266564161505,0.000878946747807725,0.062924484564209,"Taf4"
"ENSMUSG00000021066",2105.31102620142,-0.344865539897982,0.103818198571238,-3.32182165211952,0.000894318375621469,0.0635539940836027,"Atl1"
"ENSMUSG00000040536",1234.44495820264,-0.88338476651031,0.266173897553165,-3.31882567986918,0.0009039684136425,0.0638980651536978,"Necab1"
"ENSMUSG00000049892",417.737012502713,0.886370263956924,0.267440229880964,3.31427423746772,0.000918813440794665,0.0646037662154513,"Rasd1"
"ENSMUSG00000020978",3167.94355561447,-0.209946870216931,0.0634507207058311,-3.30881773889193,0.000936908070117487,0.0646273562635759,"Klhdc2"
"ENSMUSG00000031696",2236.16822276627,-0.422867488396952,0.127861117053114,-3.30724068538593,0.000942199002895787,0.0646273562635759,"Vps35"
"ENSMUSG00000035828",1249.51433566115,0.509028614130988,0.153930894049515,3.30686453342658,0.000943465054942713,0.0646273562635759,"Pim3"
